16,4,0.866666667,0.161290323,0.852459016
8,4,0.833333333,0.166666667,0.833333333
16,2,0.816666667,0.196721311,0.809917355
32,2,0.816666667,0.246153846,0.784
4,4,0.75,0.210526316,0.769230769
8,2,0.75,0.210526316,0.769230769
4,8,0.75,0.237288136,0.756302521
512,2,0.866666667,0.341772152,0.748201439
64,2,0.816666667,0.319444444,0.742424242
1024,2,0.866666667,0.380952381,0.722222222
128,2,0.816666667,0.355263158,0.720588235
256,2,0.816666667,0.355263158,0.720588235
4,2,0.683333333,0.240740741,0.719298246
8,8,0.716666667,0.283333333,0.716666667
2,8,0.566666667,0.276595745,0.635514019
8,0.03125,0.566666667,0.276595745,0.635514019
8,0.0625,0.566666667,0.276595745,0.635514019
8,0.125,0.566666667,0.276595745,0.635514019
8,0.25,0.566666667,0.276595745,0.635514019
8,0.5,0.566666667,0.276595745,0.635514019
8,1,0.566666667,0.276595745,0.635514019
2,4,0.533333333,0.219512195,0.633663366
32,4,0.633333333,0.366666667,0.633333333
16,0.03125,0.6,0.333333333,0.631578947
16,0.0625,0.6,0.333333333,0.631578947
16,0.125,0.6,0.333333333,0.631578947
16,0.25,0.6,0.333333333,0.631578947
16,0.5,0.6,0.333333333,0.631578947
16,1,0.6,0.333333333,0.631578947
32,0.03125,0.6,0.389830508,0.605042017
32,0.0625,0.6,0.389830508,0.605042017
32,0.125,0.6,0.389830508,0.605042017
32,0.25,0.6,0.389830508,0.605042017
32,0.5,0.6,0.389830508,0.605042017
32,1,0.6,0.389830508,0.605042017
512,4,0.7,0.46835443,0.604316547
4,0.03125,0.516666667,0.295454545,0.596153846
4,0.0625,0.516666667,0.295454545,0.596153846
4,0.125,0.516666667,0.295454545,0.596153846
4,0.25,0.516666667,0.295454545,0.596153846
4,0.5,0.516666667,0.295454545,0.596153846
4,1,0.516666667,0.295454545,0.596153846
2,2,0.483333333,0.236842105,0.591836735
128,4,0.666666667,0.480519481,0.583941606
1024,4,0.7,0.5,0.583333333
2,16,0.55,0.388888889,0.578947368
64,4,0.633333333,0.472222222,0.575757576
256,4,0.65,0.5,0.565217391
64,0.03125,0.6,0.470588235,0.5625
64,0.0625,0.6,0.470588235,0.5625
64,0.125,0.6,0.470588235,0.5625
64,0.25,0.6,0.470588235,0.5625
64,0.5,0.6,0.470588235,0.5625
64,1,0.6,0.470588235,0.5625
512,0.03125,0.65,0.5125,0.557142857
512,0.0625,0.65,0.5125,0.557142857
512,0.125,0.65,0.5125,0.557142857